,query,knnrec1,knnrec2,knnrec3,knnrec4,knnrec5,knnrec6,knndist1,knndist2,knndist3,knndist4,knndist5,knndist6,lshrec1,lshrec2,lshrec3,lshrec4,lshrec5,lshrec6
0,7563983634,7563983634,7555706275,7563890602,7564725087,7554907743,7549031436,0.0,0.05879345192160057,0.10849954888534807,0.11743480745697732,0.13210736987628113,0.13371660766072913,7562987935,7565070087,7565410111,7560785273,7564989437,7563408715
0,7559333199,7559333199,7548375288,7561095895,7564564107,7551926835,7561421565,2.220446049250313e-16,0.07138221432803271,0.21882869212300404,0.25569455095452387,0.2971662764503923,0.2988012667583292,7554770882,7553288075,7562684017,7565136004,7565005269,7560978987
0,7554935286,7554935286,7545505583,7565344429,7562471123,7562869669,7563284074,1.1102230246251565e-16,0.3358701084462017,0.34209091412411796,0.3599320851681823,0.36064247732404353,0.36668280405363807,7565544724,7559155141,7564980424,7561624394,7563481640,7565468646
0,7564000113,7564000113,7557581820,7562643386,7565020034,7559915850,7550381087,2.220446049250313e-16,0.12759522797454548,0.1348034761634549,0.1452172869919155,0.15218179355217165,0.1528104042955153,7565573200,7553998749,7564500743,7564989437,7563408715,7564346712
0,7563982653,7563982653,7544951235,7549656205,7545505583,7545929580,7545288416,0.0,0.3206424839251052,0.35337508502806814,0.4870196554454078,0.48739016430943916,0.48779558431216186,7565441049,7563920426,7562289377,7563392055,7558076436,7562643386
0,7560189966,7560189966,7564591202,7555505413,7561720178,7561028960,7556436610,0.0,0.2236647243151556,0.2245934484814771,0.2279979309857818,0.22910922363076824,0.23139443296378925,7562539159,7557337361,7562810909,7553994700,7563880722,7564226884
0,7563920426,7563920426,7553664394,7561943582,7559484696,7558649466,7560755860,0.0,0.30455945684739594,0.3324228938530265,0.33728791485041065,0.3677092042846657,0.36890622524556527,7564393405,7564616149,7559250668,7565646591,7563381379,7563121289
0,7561076681,7561076681,7563519226,7563803990,7552109616,7560862323,7541355694,0.0,0.08916460316651598,0.1745208170285154,0.22741502552250525,0.23926602161727717,0.24105876011190563,7563280254,7563474860,7565005269,7563886145,7562727657,7557603039
0,7563890602,7563890602,7554907743,7563983634,7555168064,7564112573,7555706275,0.0,0.09335239679815444,0.10849954888534807,0.12581850875269596,0.12634832826004616,0.13114126222515698,7563232871,7562684017,7562648118,7561859932,7561708566,7554733142
0,7557581820,7557581820,7550381087,7562643386,7564000113,7559051487,7559688868,0.0,0.09848960742580826,0.11772760913372948,0.12759522797454548,0.1546852911947657,0.17369623529463685,7564192374,7565429663,7562583008,7562648118,7561859932,7554733142
0,7563889662,7563889662,7554797099,7554797484,7563880722,7554797806,7554792056,0.0,0.1334173031395156,0.16127354166806374,0.16898175085052425,0.18011872572504894,0.18332154261795153,7560240928,7563438962,7561138504,7558633335,7558778441,7554656633
0,7563888900,7563888900,7556222523,7555093076,7554797484,7554795816,7554796642,0.0,0.06338660419441089,0.1076964200249616,0.10799437910988341,0.11202612478874396,0.1362872339578235,7563427409,,,,,
0,7563886145,7563886145,7563883626,7563882439,7554791676,7563888900,7555093076,0.0,0.10941897885106133,0.14694489521132437,0.1806332934524163,0.19223150520275523,0.20784914669534138,7557233184,7563495310,7563735088,7564541875,7563427409,7559804496
0,7563885574,7563885574,7564980424,7549455585,7563493844,7554797806,7554795816,0.0,0.14283011140152313,0.14756316790368884,0.14813938601551568,0.16777155375054642,0.18026334550331524,7564781376,7558633335,7563438962,7564281066,7558778441,7554656633
0,7563883626,7563883626,7563886145,7563888900,7555093076,7554796185,7556222523,2.220446049250313e-16,0.10941897885106133,0.14651532288516822,0.16426018358492955,0.17573689793211522,0.17795843974276637,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7563883090,7563883090,7554795816,7554796642,7554797806,7554797099,7563888900,0.0,0.028577027350360273,0.0607184889167075,0.06846889996160366,0.11820263186670044,0.14065610378985982,7560240928,7563438962,7563427409,7563408715,7564989437,7558633335
0,7563882439,7563882439,7554795816,7563886145,7554796642,7563883090,7563888900,1.1102230246251565e-16,0.1365895695658521,0.14694489521132437,0.1577593021041369,0.16038790348463094,0.16043233912928356,7560240928,7563438962,7563427409,7563586046,7558778441,7554656633
0,7563880722,7563880722,7560680547,7563889662,7563754069,7565658503,7555897734,1.1102230246251565e-16,0.1119282345596071,0.16898175085052425,0.17488612378614654,0.1980498477099869,0.1984523573881144,7560240928,7563438962,7561138504,7558633335,7558778441,7554656633
0,7563877602,7561633528,7563438962,7564534684,7561907252,7565277525,7564200054,0.0,0.0,0.0,0.0,0.0,0.0,7561708566,,,,,
0,7563866812,7563866812,7557968401,7541355694,7559596159,7562734030,7557050456,1.1102230246251565e-16,0.16692240573932338,0.20366826945617456,0.2349483675390479,0.2384409943923822,0.24364668231491926,7565108445,7559878473,7562548827,7564773466,7559218122,7559239074
0,7563865526,7562301648,7565695339,7565300536,7563460210,7563865526,7564906523,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,7563447612,7562734030,7563427409,,,
0,7563839765,7563839765,7555940598,7557003534,7563866812,7562310232,7560421967,0.0,0.29654198972762513,0.3462524322711099,0.38104659518870654,0.3899870648302022,0.3956515643012457,7565142463,7563754069,7563745310,7563495310,7564493959,7563619911
0,7563860049,7563860049,7549498122,7548619261,7562509389,7553443164,7554321564,0.0,0.07601393926976963,0.22064463895900832,0.24375958231621175,0.262428269488448,0.28528747616884065,7562104793,7563855761,7554016532,7561168118,7564580384,7559392238
0,7563855761,7563855761,7557673253,7563866812,7563282576,7565155963,7556836415,0.0,0.29716711380811855,0.3098517315635798,0.3120608777837721,0.31814549120931346,0.3448860328638028,7563283784,7564091716,7564773466,7564641862,7563883626,7565465089
0,7563846438,7563846438,7556862959,7565328159,7551486130,7561278094,7564192374,0.0,0.21608903715337235,0.2588511562891518,0.3111116001875194,0.32227187817788494,0.35038911664331196,7561418687,7553367683,7562647419,7564137352,7561602670,7561917438
0,7563836329,7563836329,7561939815,7563390241,7541355694,7564437989,7558787218,0.0,0.0908494334602521,0.16260072897023592,0.1703483221347213,0.17355185659188344,0.2019531075256148,7564200054,7564495026,7563983634,7554935286,7564541112,7559385650
0,7561365295,7561365295,7552257586,7563401513,7550725885,7563735088,7564137829,0.0,0.2236631913680538,0.23357569681107493,0.25637712927021816,0.28312393045579953,0.28352579129403677,7560034704,7563721335,,,,
0,7554614221,7554614221,7565096399,7553089425,7565659070,7551926835,7564705483,0.0,0.22512735391588712,0.2511074167425196,0.3313755759625753,0.35870883791423,0.36246909312908904,7564071209,7565105015,7565410111,7560785273,7563643869,7563022975
0,7561961394,7561961394,7561543746,7549070655,7563392055,7552109616,7552107954,1.1102230246251565e-16,0.27435485138579585,0.2950433286895163,0.2981485706259329,0.2996311924753833,0.2996358535348662,7562953527,7563408715,7564960178,7564541875,7563002107,7556914730
0,7559652321,7559652321,7557456319,7556191663,7557871228,7542650603,7551601774,0.0,0.23787688510508098,0.23860271360296093,0.2534607231971754,0.27052673652154213,0.27219967974165094,7559561276,7561365295,7557988889,7563096835,7554828595,7562727701
0,7563803990,7563803990,7561076681,7549992830,7539581712,7564090148,7564087671,0.0,0.1745208170285154,0.18173783792016485,0.24159008203411614,0.26887468310522755,0.26958867880562265,7563846438,7565096399,7554614221,7563721335,7558623281,7563448751
0,7563795551,7563795551,7563367506,7553443164,7550043534,7563563838,7549441881,0.0,0.24888674502264252,0.3055542567821926,0.3419020593265891,0.34489482292600804,0.3497272418446513,7565057609,7563474860,7565005269,7562768177,7563886145,7562727657
0,7563754326,7557114698,7560785273,7563754326,7560589559,7557038915,7541355694,0.0,0.0,0.0,0.0,0.0,0.21638504748883192,7562402463,7565020034,7564548229,7562734030,7563643869,7558076436
0,7563754069,7563754069,7557324649,7563880722,7562583008,7563481640,7549070916,1.1102230246251565e-16,0.14345798983555447,0.17488612378614654,0.22255429316802133,0.2227774853297938,0.22482080045177777,7561486617,7565080144,7553984823,7565129151,7563866812,7558972087
0,7563745310,7563745310,7554169402,7549449773,7564839816,7563883626,7562289377,2.220446049250313e-16,0.0896632369162661,0.19097875523025032,0.22987214258091027,0.2370623227461226,0.24540621343281144,7563283784,7558787218,7560189966,7560050580,7564090148,7565465089
0,7557456319,7557456319,7555538984,7559652321,7562221281,7556216874,7561912190,1.1102230246251565e-16,0.21350563797389666,0.23787688510508087,0.25106823201475503,0.2514378788249504,0.25391331495516334,7563626552,7565673909,7562399849,,,
0,7563721335,7563721335,7563643988,7563643869,7558768798,7562399849,7562403236,0.0,0.19044958002700285,0.19044958002700285,0.23561895627232965,0.24128759865097682,0.24205288067754704,7563578580,,,,,
0,7563720731,7563720731,7560088513,7555687869,7561850693,7552387918,7540239222,0.0,0.3601161868054711,0.3954247449834374,0.42812299025227984,0.44880774682769276,0.5034117143822223,7563855761,7565079469,7554016532,7564580384,7563023732,7563381379
0,7563719786,7563719786,7555419262,7543514263,7559870021,7557317084,7540237145,0.0,0.3741583007545768,0.4334965286987629,0.4503151395812086,0.45413166559757645,0.4543816495879449,7563289712,7565627600,7564049587,7563474860,7559239074,7564963350
0,7563718829,7563718829,7554796185,7565647612,7555897734,7562757796,7543464763,2.220446049250313e-16,0.2789084744639799,0.32964920761825856,0.34006368688337996,0.35128999618445644,0.3630779921071363,7563855761,7565108445,7559218122,7554016532,7564580384,7563023732
0,7563701943,7563701943,7557126914,7560962667,7564705483,7550718787,7558768798,1.1102230246251565e-16,0.1557758982416394,0.18688857117771907,0.22612605468581348,0.2312002570824533,0.23147740275338613,7562610858,7562684017,7561171197,7564500743,7563122960,7563860049
0,7563676037,7563676037,7565561061,7557964948,7558722376,7550381087,7564963350,0.0,0.484216298015136,0.4849205370445361,0.49025148057438417,0.507856914715342,0.5084108682439821,7562987935,7564254452,7558845330,7565070087,7564580384,7560785273
0,7563626552,7563626552,7564692903,7553986589,7556467787,7560015677,7565057609,1.1102230246251565e-16,0.15858995521147234,0.17226902351063966,0.1777883284025744,0.20063248148293578,0.20811617058897458,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7563643988,7563643988,7563643869,7563721335,7564625611,7560635685,7565646856,0.0,0.0,0.19044958002700285,0.20756390434174654,0.21080915792322674,0.23397893646521528,7562471123,7565667427,7565057640,7556285565,7564116525,7563421785
0,7563644199,7563644199,7564500743,7564773707,7564773466,7552298732,7564790917,0.0,0.14280892843484194,0.27282985754214917,0.2759293359028798,0.2769648569574049,0.27890820984823284,7565065066,,,,,
0,7563643869,7563643988,7563643869,7563721335,7564625611,7560635685,7565646856,0.0,0.0,0.19044958002700285,0.20756390434174654,0.21080915792322674,0.23397893646521528,7562471123,7565667427,7565057640,7556285565,7564116525,7563421785
0,7557386170,7557386170,7559960010,7549487023,7564699366,7557771018,7547008935,0.0,0.0,0.06658316274378906,0.06658316274378906,0.08251019689205141,0.08817430325051834,7555837994,7565610459,7564157776,7563431884,7560189966,7564641862
0,7563641621,7563641621,7554142150,7555308110,7560086521,7561028960,7560071654,1.1102230246251565e-16,0.07754392645084507,0.08248712256989765,0.095990733653461,0.10572282856612247,0.11541138447844668,7563855761,7554765065,7554016532,7554891141,7564580384,7563023732
0,7560978987,7560978987,7552316057,7564840624,7553794648,7549010389,7559845777,2.220446049250313e-16,0.25743455970877915,0.2574373019156776,0.29387030853342466,0.31447295251519414,0.3237608248613222,7557233184,7565359306,7563735088,,,
0,7563619911,7563619911,7560587235,7564116525,7549089164,7554522787,7549441881,0.0,0.26867319015479973,0.2840760979598831,0.38444655256158433,0.413494876113881,0.4520751132233245,7563855761,7556384336,7554016532,7564580384,7563023732,7563381379
0,7559870021,7559870021,7562932695,7540237145,7562734030,7543514263,7558761956,0.0,0.30833482121645195,0.3146423023141153,0.3182389495044178,0.3350997360191148,0.33547215124413843,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7563612357,7563612357,7555908622,7551086061,7562082118,7563022565,7557643517,0.0,0.20576851538473617,0.22699886710808226,0.23483620925626358,0.2552997102065815,0.2569887086400393,7563289712,7564049587,7563474860,7564582834,7561678508,7559239074
0,7563586046,7563586046,7561687463,7563289712,7558101765,7564171729,7562804985,0.0,0.24483493076822016,0.2773211046932894,0.32126379425193985,0.3240803467044181,0.3327100889429946,7562953527,7564834554,7560922083,7554828595,7563354682,7563121289
0,7563578580,7563578580,7555538984,7553794648,7559783160,7562221281,7558649466,0.0,0.22437005904227425,0.3175762234693127,0.31937542397738394,0.347545477343439,0.3569737575974833,7563846438,7564692903,7564728321,7561971033,7562289377,7564497476
0,7563563838,7563563838,7550802572,7563367506,7563795551,7558602148,7553443164,0.0,0.2745778271879272,0.3390312436500029,0.3448948229260079,0.36886844699044175,0.38301360090054515,7563280254,7563474860,7561168996,7565005269,7563886145,7562727657
0,7563554502,7563554502,7565515560,7557179390,7551761900,7564112573,7554953697,0.0,0.11290918295398922,0.11594779135537014,0.11708392255291922,0.11717248362796318,0.12723735537728487,7561961394,7561809950,7554828362,7564493959,7564357716,7564851732
0,7563548202,7563548202,7556191663,7564143025,7564549967,7565673909,7562277944,1.1102230246251565e-16,0.21283094391600998,0.23207333168457733,0.23214432617440095,0.23214432617440095,0.25219907434177635,7565321149,7554765065,7564042224,7561171197,7564549967,7563860049
0,7563546879,7563546879,7563493326,7562804985,7559077147,7559076547,7562727657,0.0,0.032463305865971126,0.1023283906095035,0.10962227532263114,0.12891518548872094,0.15315655620949364,7564822426,7561738077,7557988889,7560589559,7564095336,7564976737
0,7561199704,7561199704,7543514263,7546901881,7555419262,7559870021,7558761956,0.0,0.38500685405388846,0.3922157749264339,0.4034315095781267,0.40705672783603264,0.425641439802518,7562402463,7565020034,7564548229,7562734030,7561109609,7558076436
0,7554765065,7554765065,7554770882,7548906023,7551120769,7554774344,7554155943,0.0,0.0,0.09136096486388345,0.15227950195047768,0.16546883258700773,0.19885149171825822,7561687571,7557337361,7565001712,7564990440,7563408715,7556914730
0,7554770882,7554765065,7554770882,7548906023,7551120769,7554774344,7554155943,0.0,0.0,0.09136096486388345,0.15227950195047768,0.16546883258700773,0.19885149171825822,7561687571,7557337361,7565001712,7564990440,7563408715,7556914730
0,7554421382,7554421382,7556384336,7554765065,7554770882,7554774344,7554553403,1.1102230246251565e-16,0.2054715477641328,0.2209407104231237,0.2209407104231237,0.23496054544297318,0.23742390958622706,7564840624,7562804985,7564989437,7563408715,7562289377,7564497476
0,7556384336,7556384336,7543770787,7550847325,7550857298,7554421382,7550463712,0.0,0.08874192177719242,0.11742973129792911,0.13158941899179988,0.2054715477641329,0.2271475088847985,7564840624,7554924121,7562804985,7564960178,7564497476,7563002107
0,7562684017,7562684017,7564091322,7561335025,7562763768,7558649466,7553557378,0.0,0.24123120872302262,0.2557878067784203,0.257359638513629,0.2663020545231505,0.2739436525966745,7565627600,7563447612,7563643869,7557386170,7564487923,7564963350
0,7563519226,7563519226,7561076681,7552109616,7563447612,7555843632,7564090148,0.0,0.08916460316651598,0.21422441759299427,0.22664978957155157,0.25481484970479307,0.2674564426404331,7563546879,7564548602,7565659616,7560589559,7561160623,7564559029
